0,-1.6842708587646484,0.3648223876953125,8.094907760620117,-0.4730186462402344,-0.04408454895019531,0.23357391357421875
20,-1.8507413864135742,0.13355731964111328,9.07443618774414,-0.5872020721435547,-0.08190059661865234,0.2728557586669922
40,-1.7858727773030598,-0.14599037170410156,10.046630223592123,-0.538000742594401,-0.03134473164876302,0.32793935139973956
60,-1.7419171333312988,-0.37801504135131836,10.251409530639648,-0.4192839591733871,0.1446104972593246,0.36129908407888106
80,-1.8586563110351562,-0.4781150817871094,9.872392272949218,-0.32329673767089845,0.3434600830078125,0.38164634704589845
100,-2.0388851165771484,-0.5372419357299805,9.448329289754232,-0.3089469273885091,0.41948477427164715,0.38333288828531903
120,-2.214028767177037,-0.5808435167585101,9.218621117728096,-0.32211385454450336,0.4201254163469587,0.401867185320173
140,-2.2992045879364014,-0.5797269344329834,9.168089151382446,-0.3340029716491699,0.395322322845459,0.4484415054321289
160,-2.22078620062934,-0.5587240854899088,9.153642654418945,-0.34669727749294704,0.39246898227267796,0.5098770989312066
180,-2.010688591003418,-0.5289628982543946,9.114477729797363,-0.36794471740722656,0.40248966217041016,0.5700513839721679
200,-1.6886898387562146,-0.47148843245072797,9.083059137517756,-0.3969137018377131,0.40545914389870386,0.6208825544877485
220,-1.282466729482015,-0.36840152740478516,9.098650932312012,-0.4309193293253581,0.3976251284281413,0.6589032808939616
240,-0.7681988936204177,-0.22572781489445612,9.19364987886869,-0.46365752586951625,0.3817471724290114,0.6748805412879357
260,-0.211984498160226,-0.07266439710344587,9.300750868661064,-0.4867253984723772,0.37065792083740234,0.6566271100725446
280,0.28176968892415366,0.08295504252115886,9.398519897460938,-0.5021280924479167,0.35458463033040366,0.6040467580159505
300,0.6711485385894775,0.22825944423675537,9.501996278762817,-0.5121101140975952,0.32919371128082275,0.5277789831161499
320,0.9776784111471737,0.36748067070456114,9.597250882317038,-0.5134920232436236,0.2892286637250115,0.4435569538789637
340,1.2131472693549261,0.518492062886556,9.699870109558105,-0.5060948265923394,0.23389318254258898,0.3544674979315864
360,1.3847668296412419,0.6729263506437603,9.80623345626028,-0.4922576703523335,0.1740102266010485,0.2562466671592311
380,1.4906445503234864,0.7941925048828125,9.917889404296876,-0.47899856567382815,0.12011556625366211,0.14179563522338867
400,1.5096409963276571,0.8533022760631082,10.023256130561144,-0.47179024519320734,0.08532020431792664,0.030044647034056886
420,1.431723421270197,0.8382417505437677,10.190030444752086,-0.46139266274192114,0.046974355524236504,-0.11719989776611328
440,1.2771569127621858,0.7649923407513163,10.352567423944889,-0.4335876133130944,0.00986480712890625,-0.2344988947329314
460,1.106237521346327,0.7056623528765135,10.435808511304606,-0.3876606406965805,-0.02820215674595059,-0.31320206407477097
480,0.918115587090727,0.6818901330382381,10.450180897161589,-0.33145348630358823,-0.08132221471125158,-0.37843890166162847
500,0.7520443842961237,0.6795849433312049,10.476020886347843,-0.2942039049588717,-0.1358222227830153,-0.44194610302264875
520,0.6038896772596571,0.6244268064145688,10.571586467601636,-0.27527505380135997,-0.16501857616283275,-0.503316737987377
540,0.39061151232038227,0.5195528439113072,10.67911618096488,-0.24790171214512416,-0.178119386945452,-0.5575455938066755
560,0.17723981849042883,0.4200015377688718,10.72968883431835,-0.21472418979132846,-0.18113569779829544,-0.5898795520072375
580,-0.10759226481119792,0.29521077473958335,10.74424057006836,-0.1760284423828125,-0.18162930806477864,-0.6107357025146485
600,-0.320110676259647,0.19833676728159794,10.748621890419408,-0.15195363156708627,-0.18329845845457995,-0.6139315709411374
620,-0.5675561428070068,0.049596548080444336,10.778975248336792,-0.12118291854858398,-0.18946927785873413,-0.6068518757820129
640,-0.7650088107947147,-0.08703798236268939,10.808725414854107,-0.09123553651751894,-0.18929232973040958,-0.5889622659394236
660,-0.9115502614376729,-0.2061296864189345,10.81572213823945,-0.0687549211002364,-0.177816862549729,-0.5640606757019718
680,-1.0673771449497769,-0.37156148638044084,10.811791338239397,-0.051441410609654015,-0.15004861014229912,-0.524482182094029
700,-1.1796493000454373,-0.5322468545701768,10.804806444380018,-0.041713555653889976,-0.11870166990492079,-0.48475334379408097
720,-1.2715320071658573,-0.7022637032173775,10.781480170585013,-0.03151022700940148,-0.09023396120233051,-0.4473891953290519
740,-1.3383848486166976,-0.8597693616407539,10.734806023021736,-0.017027801412953795,-0.058509499326397485,-0.40095711383882526
760,-1.400312662891253,-1.039912968969805,10.655535780731888,-0.003920674707345257,-0.03152382412140776,-0.34737447757046325
780,-1.4344904788982906,-1.20477294921875,10.571591655288744,0.004177799045479036,-0.010593569764522923,-0.28361602113538403
800,-1.4229010252413035,-1.3463299019256498,10.495100808799814,0.005387379124259365,0.009625309468773892,-0.2107055384084719
820,-1.3604611524895056,-1.4630586083255597,10.431032550868704,-2.848610949160448E-4,0.03361656986065765,-0.13476175336695428
840,-1.2658132658755465,-1.5686220663977086,10.376224573430097,-0.009372722303206998,0.05985529151671829,-0.06505938382607507
860,-1.1675434166889245,-1.6706012171557827,10.322659875592615,-0.02024063153823896,0.08639117727252493,-0.003165698798633369
