0,-0.8705896362662315,3.8302351236343384,8.786728143692017,-0.3347297641966078,0.14629631696475875,-0.10492854979303148
20,-1.1940883610929762,3.6339290823255266,9.127761840820312,-0.43068642218907677,0.3034228232999643,-0.11778273979822794
40,-1.6323620676994324,3.3957213111545728,9.989939233531123,-0.4840073436498642,0.5539819068896273,-0.09438686916837469
60,-1.9299222596230046,3.2991009220000236,10.531596614468482,-0.43331296276301146,0.7209843037417158,-0.0332562252151547
80,-2.1052222455802716,3.246133979998137,10.805194076738859,-0.3613568239439374,0.8352492813689586,0.05100977808857957
100,-2.2066461223623026,3.2037032168844473,10.891612115113631,-0.27355764606135324,0.9081379513632744,0.16718985494028063
120,-2.2105144096745386,3.1400481506630227,10.814311998861807,-0.1860532800412991,0.9407834645699371,0.2942066751166501
140,-2.150570571422577,3.0646043097386593,10.613549138678879,-0.11845053556645589,0.9696312034202199,0.41542736516754714
160,-2.017701390811375,3.0197776181357248,10.234124170030867,-0.0645910358108895,1.0106358970449845,0.5886711382018534
180,-1.7895709453867032,3.033384485122485,9.883877552472628,-0.05590615813514289,1.03160075046405,0.7421522182294557
200,-1.4817000229569042,3.045450614480411,9.612876207688275,-0.0732802860059797,1.039914878778333,0.8527875539446033
220,-1.083115434935016,3.062586292143791,9.336610619739819,-0.11639147525791951,1.0543341628335259,0.9322650581845974
240,-0.7868118508160115,3.1232972073554994,9.144759764671326,-0.17275741818536183,1.0702690881593984,0.9713313376189827
260,-0.4484179879820675,3.2917237784884392,9.04390175845645,-0.26392895339310846,1.0643589798361064,1.0058420709799976
280,-0.03823912812996719,3.5145086454132857,9.092834117048877,-0.3470866319336692,1.025989597978986,1.0205865449516767
300,0.3360691522359848,3.722703561782837,9.223393051147461,-0.4191097004878675,0.96572563618732,1.0074569519261816
320,0.7280859652567994,3.9397347208225364,9.430353518688317,-0.46341406697183285,0.8936046965707346,0.9665512862349195
340,1.132262641510793,4.178248618330274,9.7026008946555,-0.48419291481494586,0.7907699814614516,0.8834404361645645
360,1.4284673859742847,4.390718294156565,9.95787670161273,-0.47359941802581385,0.6693578489381045,0.7676910529656948
380,1.6293809806498198,4.518849356052203,10.135170398614346,-0.4423324057660333,0.5378228481888628,0.6301174975937577
400,1.7442168530712767,4.5331588140348105,10.23377285934076,-0.40425817641627154,0.41717047284103254,0.4761377038067263
420,1.733181863238937,4.458462110736914,10.29071307042886,-0.37002146642839234,0.3310464131023172,0.33320171677583266
440,1.5681625153432346,4.292142789540344,10.373967335876806,-0.3246275059076854,0.24675075634537885,0.18068660958411378
460,1.2227849143933742,4.007020726245134,10.488300556832172,-0.256004466741745,0.13138825386496528,0.04658418922640738
480,0.8934400733940455,3.683344691763727,10.521321252900727,-0.18236029708077234,0.012288394533003193,-0.03823055170693903
500,0.6072731506941941,3.4176576270405294,10.491601770147314,-0.12392315341789714,-0.07722384125386894,-0.0892420025683903
520,0.26492080106487814,3.112350612667934,10.436388434104199,-0.07735420267005831,-0.15099998798544909,-0.118469405226287
540,0.05511825555535756,2.8798197298969854,10.415207658184173,-0.0637391294289211,-0.1765821113568646,-0.11939919301393358
560,-0.14100018931380454,2.622641455562629,10.420614360187548,-0.060642981638298614,-0.17492062998567953,-0.10861959185843405
580,-0.3162648935267266,2.3938374106554274,10.431380608741273,-0.059848903514586896,-0.14858182413716628,-0.08592982320272821
