0,-0.6001465717951456,2.1356279850006104,8.916007359822592,-0.9806306958198547,-0.5510353446006775,0.37924259901046753
20,-0.14518439270555972,1.4767436122894286,9.862961654663087,-1.105027289390564,-0.4623649426549673,0.16499993696808815
40,-0.3327256286250693,1.4526647806167603,9.766701180594309,-1.0457140190260752,-0.20852146547819886,0.20879373859081948
60,-0.5421305388293188,1.5566474847171619,9.725039150403893,-0.9943819456630283,-0.061442957114842205,0.31237321140037644
80,-0.5848817076534033,1.706412842056968,9.73909017389471,-0.9553408698602156,-0.02537994213740934,0.41707180934873495
100,-0.4095926582526702,1.9109412908554078,9.783371147742638,-0.910775901721074,-0.03600990077337393,0.4706656225025654
120,-0.0932142515728871,2.1307756598790486,9.806267064412435,-0.8569834224383036,-0.03149109133053571,0.4627275072038174
140,0.19028203227069407,2.3744780265149616,9.894437528791881,-0.8064322883174533,-0.025932890982533405,0.4289553864371209
160,0.5420871696939381,2.6824037171900272,10.013648817936579,-0.7436471303826884,-0.028020985040960737,0.3640306695021297
180,0.8388740698859658,2.8719578632768594,10.108861608325311,-0.6889454496758325,-0.02263459283747666,0.286929634878678
200,0.9299167271771835,2.9095920499311676,10.133403725580338,-0.6677948346515314,-0.02095403827175737,0.24986629880998934
220,1.3824312093406916,2.99754052066803,10.262276275634765,-0.5807496504951268,-0.02053526438307017,0.06392442866414785
240,1.5304889282477754,3.013957901108534,10.337550858805951,-0.5285971087554148,-0.036176738107780035,-0.04005268130003285
260,1.6594113517833287,3.0006890582711727,10.392737604167364,-0.431954906227324,-0.06761321210511158,-0.17814575580815817
280,1.7165344867134287,2.9091249665906354,10.362722796778526,-0.3549343497664728,-0.0767577668952804,-0.2678145389193548
300,1.7533682142356128,2.753767254937327,10.277190578345097,-0.28386939545417567,-0.06837784934919555,-0.35499411478933945
320,1.7788918538294225,2.4596613422776996,10.220302890647542,-0.2231740555712687,-0.041376370871439576,-0.44996133755892515
340,1.732780823765977,2.123203943297267,10.2674757261534,-0.1521024265112607,-0.024204508918715086,-0.5418138795859507
360,1.594464656395408,1.7119892665113394,10.273850974058494,-0.10026182724425617,-0.020973397720640954,-0.6319268845833647
380,1.3582247789949178,1.3169744358466167,10.28796644443419,-0.0655531209518724,-0.022997394609321816,-0.7011621854881325
400,1.0765667059307182,0.9987050439642612,10.28602501181669,-0.04410836815422531,-0.02865173075602628,-0.723526238723723
420,0.8070055821786324,0.773848550112711,10.25782416873508,-0.023413244428940945,-0.032777205694001166,-0.6924380464893248
440,0.6077808347709002,0.5823106040900692,10.211728708794777,0.008944031206811679,-0.028925453051875168,-0.6262055651502724
460,0.45657231536792303,0.3679284570223796,10.121594739154103,0.05492075665085387,-0.018563279371691596,-0.5510012224748185
480,0.32703298591513885,0.1918354076842661,10.00087977014482,0.08360448695043576,-0.013964482050562534,-0.49984313070262765
500,0.18732377891673854,0.07197005995654297,9.84265319028295,0.09425416717323351,-0.009317884823298608,-0.4467166901372795
520,0.05575442470610142,0.01553183647041971,9.690161365162243,0.07927329778332602,0.002036830873694271,-0.38637844873084265
540,-0.06989389067809833,0.007224606042891218,9.538902804726048,0.04135064618302542,0.015616899764108096,-0.31653964777330035
560,-0.14806717508551429,0.04811127765451447,9.428804554373531,-0.01492777194322671,0.020817577165267352,-0.24563763673590908
580,-0.1679696823025938,0.15263426823699786,9.355632635503033,-0.08756019404982446,0.01814707502547163,-0.18582606165685125
600,-0.15701720491051674,0.3184894366142682,9.349842536298535,-0.1827444781260447,0.025170685371599173,-0.1418179966468081
620,-0.13139379184979658,0.5134052435595255,9.403805465698243,-0.2673190850506608,0.041687323498682906,-0.11791927545403058
640,-0.07086837305061852,0.7517650359935725,9.560683452549265,-0.3617881518719134,0.048873230781920476,-0.09519390247261791
660,0.03206148100072059,1.0142532304901144,9.792298828346143,-0.4465949970769925,0.03842542194187695,-0.0768349566888334
680,0.19239939522575325,1.2627087107321746,10.05877646862621,-0.5079194713672491,0.03154989913348633,-0.07237786822362055
700,0.3816029531090227,1.4485116969538878,10.302151546739552,-0.5343998734290674,0.04329635901025764,-0.08811072220974793
